Feature ID	RPKM1	RPKM2	COG Category
KREMEN1	0.349205724	0.294263915	GE
EMID1	0.538823585	0.286165026	GO
RHBDD3	13.51687454	12.02215093	DKL
EWSR1	93.22290941	73.79118946	CO
GAS2L1	2.129627585	2.907740421	JO
RASL10A	0.029230102	0	PT
AP1B1	17.80313301	18.08853373	IR
SNORD125	0	0	IQR
LOC100130079	0	0	GM
RFPL1-AS1	0	0	G
RFPL1	0	0.008756684	TG
NEFH	0.007018838	0.014082235	PH
THOC5	16.78075583	18.12784894	E
NIPSNAP1	52.68368179	45.94662125	M
NF2	3.597936416	3.807985253	KL
LOC100420665	0	0	A
CABP7	0.017516496	0.013179073	L
ZMAT5	6.662008542	6.708518338	OD
UQCR10	31.92982416	33.9122024	KLB
ASCC2	16.00978916	17.77757562	GR
MTMR3	3.657378022	4.43299665	JU
CNN2P1	0	0	FGR
HORMAD2	0.006891054	0	K
RPL36P17	0	0	UI
RPS3AP51	0	0	OT
LIF	0.496484731	0.140392946	HI
OSM	0	0	O
GATSL3	0.161017855	0.169605412	KAD
TBC1D10A	1.565990401	1.785183206	NUO
SF3A1	38.20900554	38.75245782	KE
CCDC157	0.287001056	0.348984321	TD
KIAA1656	0	0	JA
RNF215	1.915978434	1.247294385	OU
SEC14L2	0.19634892	0.167291439	P
MTFP1	11.42367506	9.676368549	O
LOC646513	0	0	GEPR
SEC14L3	0	0	Q
SDC4P	0	0	GOU
SEC14L4	0	0	TQ
SEC14L6	0.041422833	0	S
SIRPAP1	0	0	CP
GAL3ST1	1.086389536	1.930988119	KB
PES1	32.34040061	27.44513484	FGR
TCN2	2.445326566	2.952557678	DK
SLC35E4	0.092468082	0.072147909	DK
RPL13AP26	0	0	OZ
LOC100506075	0	0	JD
DUSP18	0.367321572	1.399184559	GER
OSBP2	0.306905968	0.576520691	Z
MIR3200	0	0	GER
LOC100421545	0	0	I
MORC2-AS1	0	0	I
MORC2	17.33246729	13.23783193	EG
TUG1	0	0	HE
SMTN	12.72614865	14.82851829	NO
LOC100652925	0	0	ET
SELM	29.87780676	34.18132866	QR
RPS15AP37	0	0	HQ
INPP5J	2.337100323	2.408993095	HQ
PLA2G3	0.010142562	0	IR
MIR3928	0	0	N
RNF185	11.76570301	15.61232751	HI
LIMK2	4.16588486	4.41157456	QP
PPP1R14BP1	0	0	QR
PIK3IP1	0.427716293	1.170683286	OD
PATZ1	7.322220944	6.836910391	KG
MGC15705	0	0	UR
FLJ20464	0	0	O
DRG1	65.31075205	72.06806317	OTK
EIF4ENIF1	6.605097854	6.40970271	MJ
SFI1	3.940290957	2.600282011	GM
H2AFZP6	0	0	ER
RPS18P14	0	0	KB
PISD	7.516342328	5.828741599	TA
PRR14L	4.993577199	6.290515701	OK
DEPDC5	1.831962192	1.956617371	EP
C22orf24	0.031415914	0.021010423	GER
YWHAH	66.69109008	64.62325192	GO
RPS17P16	0	0	CE
SLC5A1	0.002580231	0.007765263	UD
AP1B1P1	0	0	MJ
AP1B1P2	0	0	DK
C22orf42	0.016221799	0.016273291	OZ
RFPL2	0.019189637	0.004812637	JO
SLC5A4	0	0.019455444	IM
CPSF1P1	0	0	HI
RFPL3	0.017399798	0.008727514	I
RFPL3-AS1	0	0	FE
LOC339666	0	0	Q
LOC100422292	0	0	UI
C22orf28	57.39819693	61.07414804	GO
BPIL2	0.006595226	0	KD
FBXO7	34.30759795	42.76880866	DKL
SYN3	0.340477247	0.487344953	GER
TIMP3	0.754567943	3.813470346	BQ
LOC100652760	0	0	DZ
LARGE	2.483641965	4.272077733	QP
MIR4764	0	0	BD
LOC100506195	0	0	BK
LOC441996	0	0	HJ
ISX	2.9760983	6.040791711	R
COX7BP1	0	0	Z
HMGXB4	9.724450677	12.00410929	T
TOM1	16.29179433	15.80292341	OK
MIR3909	0	0	P
HMOX1	9.362732566	13.66025047	EH
MCM5	30.83068827	30.78962832	HJ
LOC100131536	0	0	LR
RASD2	0	0.017625293	NUO
MB	0	0	GEPR
APOL6	0.507453194	1.231314626	TG
MRPS16P3	0	0	CO
APOL5	0	0.009109874	UT
RBFOX2	9.386332534	11.43591121	H
RPL41P3	0	0	CE
NDUFA9P1	0	0	MI
LOC100652763	0	0	GC
APOL3	0	0.003472038	PH
APOL4	0.003823879	0	M
APOL2	3.377861418	4.576480846	KH
APOL1	0.012819255	0.034293191	HI
MYH9	57.85780677	51.58135495	R
RPS15AP38	0	0	NO
TXN2	33.3794473	38.08412867	CR
FOXRED2	6.539580694	7.346132006	HC
EIF3D	80.91073693	87.14288679	T
LOC100500719	0	0	NT
CACNG2	0	0	MG
IFT27	5.927365534	6.578752763	KD
PVALB	0	0	GC
NCF4	0	0	MNO
CSF2RB	0	0	GO
CSF2RBP1	0	0	DZ
LOC100506241	0	0	RTKL
C22orf33	0	0.012488083	GR
TST	22.80615218	26.96648719	TA
MPST	21.11698291	16.57385245	GR
KCTD17	5.034993099	3.919928721	MJ
TMPRSS6	1.60827621	1.297273478	C
IL2RB	0.019369911	0.012954263	EJ
C1QTNF6	2.166046629	3.805960184	TA
SSTR3	0	0.018511539	OJ
RPL39P41	0	0	N
RAC2	0.355818748	0.365871905	KT
CYTH4	0.008322848	0.020873166	OK
LOC100506271	0	0	NU
ELFN2	0.588813852	0.684690771	EH
MFNG	0.862010897	0.533567373	U
CARD10	10.8246287	11.54439507	KL
CDC42EP1	35.16273544	54.51875717	KH
LGALS2	2.201156774	1.935227117	LK
LOC100652769	0	0	ER
GGA1	7.471827348	5.169530999	QK
SH3BP1	6.280877732	3.478415869	LD
PDXP	11.03952067	12.08074716	KD
LGALS1	3.908203449	3.615411896	N
NOL12	4.860170877	4.183696847	TD
TRIOBP	2.12636891	2.376559147	YU
H1F0	49.13488874	27.89793767	JU
GCAT	5.323320681	6.106174372	GER
GALR3	0	0	UT
ANKRD54	5.648957423	6.503191473	NUO
MIR658	0	0	CI
MIR659	0	0	OT
EIF3L	86.32006274	98.21553491	HC
MICALL1	3.72146831	4.645472374	IQR
C22orf23	0.643182218	0.456218869	DT
POLR2F	9.654131148	10.16465189	BK
SOX10	0	0	GOU
LOC100131530	0	0	TDBLU
MIR4534	0	0	KLB
PICK1	3.650713253	2.540461962	NUO
SLC16A8	0.061986779	0.069092821	DK
BAIAP2L2	0.316570862	0.183216768	GR
PLA2G6	1.585880568	1.029886733	TDK
MAFF	3.054389746	3.02267854	YU
TMEM184B	9.0211063	11.51232502	T
CSNK1E	11.80283157	9.03088824	B
LOC400927	0	0	DKT
KCNJ4	0.006156788	0	TQ
KDELR3	19.50420277	19.9156334	HQ
DDX17	71.28017712	60.65714692	KAD
DMC1	0.040286398	0.051961212	NO
LOC646851	0.08855826	0.055841887	MU
CBY1	9.503664004	10.76034532	KLB
TOMM22	51.47607621	50.89796398	DO
JOSD1	16.14165794	19.40401591	KL
GTPBP1	5.112679008	5.497483212	IM
PRDX3P1	0	0	A
SUN2	11.90383385	10.22830936	CI
DNAL4	2.17788831	2.880766413	CH
NPTXR	1.825726495	2.336147706	ER
LOC100506361	0	0	G
CBX6	3.913973614	4.474732301	GHR
APOBEC3A	0.018086632	0.036288086	FP
APOBEC3B	2.90756734	3.539387736	GT
APOBEC3C	1.262982908	1.778438189	GC
APOBEC3D	0.130428966	0.167479012	CI
APOBEC3F	0.435890338	0.627279902	EP
APOBEC3G	0.206487401	0.135714275	Q
APOBEC3H	0	0	OJ
COX5BP7	0	0	EJ
CBX7	0.767568541	0.872451998	K
FUNDC2P4	0	0	EJ
FLJ23865	0	0	T
PDGFB	0.509861725	0.725233042	KAD
RPL3	640.3275629	690.4815588	CHR
SNORD83B	0	0	ER
SNORD83A	0	0	GE
RNU86	0	0	QK
SNORD43	0	0	TQ
SYNGR1	0.514346395	0.454844093	LDA
TAB1	5.798915047	6.132780449	IR
LOC100506472	0	0	TDK
MGAT3	0.155429061	0.062871947	KAD
SMCR7L	14.77707956	17.76395716	E
ATF4	161.0683424	266.2176344	UW
RPS19BP1	28.80769231	32.74293156	UW
CACNA1I	0	0.002619476	OT
ENTHD1	0	0	M
LOC100132621	0	0	OTK
UQCRFS1P1	0	0	OU
GRAP2	0	0	E
FAM83F	0.012610862	0.050603569	TK
LOC100130899	0	0	MNO
TNRC6B	2.013789464	2.19886583	UT
RPL7P52	0	0	E
ADSL	64.2747576	58.51053843	DT
SGSM3	10.79984302	7.792505228	EM
MKL1	4.188042137	4.85779471	KAD
COX6B1P3	0	0	CP
RPL4P6	0	0	LD
GAPDHP37	0	0	TDK
MCHR1	0	0.010813041	CR
SLC25A17	10.85138834	10.55052872	OTN
LOC100313968	0	0	GR
LOC100652788	0	0	GR
MIR4766	0	0	OTK
ST13	87.9735914	90.3555622	OD
XPNPEP3	2.031392177	1.477963063	NO
DNAJB7	0	0	H
RBX1	55.99609181	51.61920115	CI
RPS9P2	0	0	PT
LOC391334	0	0	MNO
MIR1281	0	0	CI
EP300	11.66937253	12.87421424	OC
LOC646927	0	0	UW
L3MBTL2	9.859367421	10.38724854	LK
LOC100506544	0	0	CHR
CHADL	0.010310737	0.031030396	QR
RANGAP1	39.69003251	36.8890073	DO
ZC3H7B	14.38932715	12.37891857	QK
TEF	1.589512951	1.789226255	GOU
TOB2	7.589118945	9.461269776	KT
PHF5A	27.18385073	23.92441122	GR
ACO2	28.0322863	31.58624336	EH
POLR3H	4.67982395	5.0402634	QR
CSDC2	0.196136295	0.243359664	HC
PMM1	9.24174718	11.69095775	HJ
PPPDE2	17.34026492	19.3012636	CH
XRCC6	296.2570083	311.3168995	NU
NHP2L1	50.81829778	40.77442218	GT
LOC100506562	0	0.025095783	CE
C22orf46	3.115677696	3.167698238	A
MEI1	0.01303899	0.006540189	OU
HMGN2P10	0	0	HQ
CCDC134	2.472745406	2.921361267	EG
SREBF2	28.71303599	34.26808828	PR
MIR33A	0	0	EH
SHISA8	0.027883021	0	LDA
MIR378I	0	0	HR
TNFRSF13C	0.139813148	0.02805139	DK
CENPM	12.1802283	8.9017797	PH
BK250D10.8	0	0	OC
SEPT3	0.016828026	0.011254295	H
WBP2NL	0.039434787	0.045211385	DO
SLC25A5P1	0	0	MP
NAGA	4.952154696	4.588163882	MR
FAM109B	2.928653787	2.673927744	BQ
C22orf32	6.408746371	6.787650632	UT
NDUFA6	41.12780886	41.04813859	DKL
LOC100132273	0	0	DKL
LOC246785	0	0	N
CYP2D6	0.393566849	0.252682318	PH
CYP2D7P1	0	0	TQ
CYP2D8P1	0	0	FP
TCF20	6.140532316	6.105197295	B
LOC388906	0	0	TZDR
LOC100134361	0	0	F
NFAM1	0.037276854	0.016360391	EJ
SERHL	0	0	TQ
LOC100506662	0	0	MNO
RRP7A	5.805129061	4.651640323	Z
SERHL2	2.366505433	1.086899476	TG
RRP7B	0	0	TZDR
POLDIP3	20.97731242	22.86302582	PE
RNU12	0	0	V
CYB5R3	36.67309614	35.6199289	HE
ATP5L2	0	0	UW
A4GALT	0.024968543	0.018785849	BD
RPL5P34	0	0	KD
DNM1P18	0	0	A
LOC100422416	0	0	MR
ARFGAP3	15.4462388	19.57832529	OD
LOC692246	0	0	N
PACSIN2	24.88740068	32.62887362	BD
LOC100506679	0	0	PR
TTLL1	1.252088646	2.534291956	IQR
RPS25P10	0	0	KH
BIK	0.219933441	0.151684198	QR
MCAT	2.974482291	3.581981256	DT
TSPO	1.628548718	1.75473427	DR
TTLL12	17.57094612	13.54531372	D
SCUBE1	0.111409536	0.098216124	KG
MPPED1	0.385300062	0.214154688	OJ
EFCAB6	0	0.005315479	JD
YWHAQP2	0	0	I
LOC100419506	0	0	T
HMGN2P9	0	0	L
SULT4A1	0	0	HQ
PNPLA5	0	0	EQ
PNPLA3	2.509289626	4.151835673	BK
SAMM50	41.8676683	38.53906296	U
RPL35AP36	0	0	TD
PARVB	1.637330744	1.246980452	V
PARVG	0	0	FR
KIAA1644	0.011623096	0.007773327	F
MRPS18CP6	0	0	TZDR
LDOC1L	0.696586711	1.038354537	OU
KRT18P23	0	0	NT
NCRNA00207	0	0	Y
ANP32BP2	0	0	DT
PRR5	1.99931453	3.594177903	B
PRR5-ARHGAP8	0.203929937	0.246903588	EF
ARHGAP8	0.007570173	0.015188405	TQ
PHF21B	0	0	UD
RPL6P28	0	0	OJ
LOC100506695	0	0	DZ
LOC100506714	0	0	TZDR
NUP50	55.95266301	64.2645051	MU
KIAA0930	12.68003941	14.81277737	CHR
MIR1249	0	0	DZ
RPS10P31	0	0	L
UPK3A	0.461918048	0.463384284	OK
FAM118A	14.49095121	19.75903527	PH
SMC1B	0.175014634	0.27721606	OZ
RIBC2	1.758601027	2.148925329	I
FBLN1	104.003256	89.2806599	QP
LOC100506737	0	0	TA
ATXN10	79.80615958	77.50636013	GEPR
MIR4762	0	0	TQ
LOC100113375	0	0	KH
WNT7B	0	0	DZ
LOC100506756	0	0	HR
LOC730668	0	0	EP
LOC100271722	0	0	KD
C22orf26	0	0.007135076	RTKL
LOC150381	0	0	QP
MIRLET7BHG	0	0	EQ
MIR3619	0	0	OTK
MIRLET7A3	0	0	KH
MIR4763	0	0	TG
MIRLET7B	0	0	GT
PPARA	1.833576605	2.956592458	U
C22orf40	4.647512745	5.004691287	DZ
PKDREJ	0.23866798	0.287310682	FE
TTC38	27.95329807	27.63547671	GHR
CN5H6.4	0	0	LDA
GTSE1	28.66838056	32.7247403	TDBLU
TRMU	28.29795342	24.21898991	KNU
CELSR1	7.781926915	7.071629952	UW
LOC100506813	0	0	KB
GRAMD4	5.506616649	6.252548153	YU
CERK	24.43667102	32.51275329	TQ
TBC1D22A	6.448368179	7.245926125	EG
FLJ32756	0	0	KG
LOC100128818	0	0	JD
LOC339685	0	0	TZDR
FLJ46257	0	0	BQ
MIR3201	0	0	CE
LOC100506877	0	0	KE
FAM19A5	0	0	FJ
LOC284933	0	0	QR
MIR4535	0	0	DZ
LOC100128946	0	0	OC
RPL35P8	0	0	NU
MIR3667	0	0	HE
C22orf34	0	0	V
RPL5P35	0	0	GM
BRD1	7.365270484	6.433441323	IQ
LOC90834	0	0	F
LOC100420885	0	0	GEPR
ZBED4	5.565907426	6.648924821	GER
ALG12	9.534114662	8.648757199	QR
CRELD2	17.1129163	16.1192368	S
PIM3	16.37395916	12.60441261	HI
IL17REL	0.003592448	0	JU
TTLL8	0.005175802	0.005192231	I
MLC1	0	0	BD
MOV10L1	0	0.009120445	KT
PANX2	1.364900665	1.515170258	R
TRABD	12.34216118	6.86971867	DKL
SELO	11.8006404	8.295722875	KG
TUBGCP6	8.105455312	4.461704243	NUO
HDAC10	9.672105225	5.642629764	OTK
MAPK12	11.60677105	6.609748613	QP
MAPK11	0.196862533	0.170058613	FJ
PLXNB2	18.20157526	14.69019614	JU
FAM116B	0.670503714	0.613858375	BQ
PPP6R2	37.50122693	37.46089723	FJ
SBF1	13.29141654	13.98215376	UW
ADM2	2.343526523	4.661822517	O
MIOX	0.090873682	0.027348641	ER
LMF2	32.68907796	21.51746653	JA
NCAPH2	21.93767162	21.75844152	CR
SCO2	1.881967219	1.24257343	BD
TYMP	0.487204167	0.325833778	DK
ODF3B	0.175011469	0.081030921	OC
KLHDC7B	0.048025419	0.105115338	CP
C22orf41	0.088632679	0.17782804	MI
CHKB-CPT1B	0	0	UW
CPT1B	4.835426884	2.31957536	OTK
CHKB	13.23490659	7.8246157	H
LOC100144603	0	0	OZ
MAPK8IP2	0.828213734	0.652533976	U
ARSA	3.722367116	2.838586099	R
SHANK3	1.537052332	1.5125961	DZ
LOC100506917	0	0	OTN
ACR	0.038127148	0.09562043	TA
LOC150417	0	0	TDBLU
RPL23AP82	0	0	JA
RABL2B	2.555801454	3.310053251	GEPR
SNX18P10	0	0	N
LOC100132507	0	0	CH
MTCO1P1	0	0	PT
LOC100421427	0	0	OK
MIR3648	0	0	MR
MIR3687	0	0	NOU
TEKT4P2	0	0	JU
LOC100419957	0	0	UW
SNX18P11	0	0	MP
SNX18P12	0	0	CE
LOC100420925	0	0	OJ
IGHV1OR21-1	0	0	GM
LOC100287456	0	0	K
SLC25A15P4	0	0	B
TPTE	5.156574734	3.107358068	P
CYCSP41	0	0	DZ
BAGE2	3.191719147	2.641735588	KR
VN1R7P	0	0	OK
EIF3FP1	0	0	EF
ANKRD30BP2	0	0	V
VN1R109P	0	0	UT
ZNF355P	0	0	R
FGF7P2	0	0	MG
ANKRD30BP1	0	0	MNO
MIR3156-3	0	0	PE
VN1R8P	0	0	FGR
SNX19P1	0	0	OTK
OR4K11P	0	0	Z
OR4K12P	0	0	MNO
POTED	0	0	CE
MIR3118-5	0	0	HE
LOC100631252	0	0	OTK
CXADRP1	0	0	MNO
LOC441956	0	0	UT
FEM1AP1	0	0	OTN
TERF1P1	0	0	EH
LOC727987	0	0	FE
LOC654338	0	0	G
GXYLT1P2	0	0	DR
CNN2P7	0	0	EF
LOC100132509	0	0	ET
C21orf15	0	0	DO
CYP4F3LP	0	0	EG
SNX18P13	0	0	IQ
RHOT1P2	0	0	CP
C21orf81	0	0	CO
NF1P3	0	0	NO
LOC100631381	0	0	GOU
C21orf126	0	0	GE
ERLEC1P1	0	0	TQ
LIPI	0.03192799	0.008007334	IR
RBM11	0	0	FE
ABCC13	0	0	UT
HSPA13	18.25642008	28.41783067	N
SAMSN1	0	0	UD
LOC388813	0	0.029571104	QC
POLR2CP	0	0	TA
GAPDHP16	0	0	L
RBMX2P1	0	0	FP
NRIP1	8.751784984	11.3142659	U
LOC100652984	0.249685431	0.450860384	IR
CYCSP42	0	0	TA
USP25	7.940795827	10.18361432	HQ
RBPMSLP	0	0	QK
C21orf34	0	0	FH
VDAC2P1	0	0	ET
RPS26P5	0	0	UNTP
MIR99A	0	0	UW
MIRLET7C	0	0	CO
MIR125B2	0	0	MR
NEK4P1	0	0	HC
C21orf37	0	0	DZ
RPL39P40	0	0	OC
CXADR	15.06739261	17.79935017	GEPR
BTF3L4P1	0	0	K
BTG3	11.09239276	11.20156748	GHR
NCRNA00285	0	0	HR
C21orf91	1.975727314	3.27680813	OZ
NCRNA00157	0	0	LU
RPL37P3	0	0	IM
CHODL	0.009892839	0	MI
TMPRSS15	0.016554954	0	FJ
MIR548X	0	0	KLB
PPIAP22	0	0	KNU
LOC100505973	0	0	CE
SLC6A6P1	0	0	CI
RPL37P4	0	0	TQ
NIPA2P3	0	0	R
LOC100288151	0	0	IQR
C1QBPP	0	0	KL
FDPSP6	0	0	H
KRT18P2	0	0	KG
RPS3AP1	0	0	KR
NCRNA00320	0	0	TDK
PPIAP1	0	0	KH
NCAM2	0.840634241	1.194242207	LKJ
NCRNA00317	0	0	H
NCRNA00308	0	0	GHR
LOC100420035	0	0	OD
MAPK6PS2	0	0	UW
ZNF299P	0	0	MI
LOC100130310	0	0	LD
D21S2088E	0	0	Q
EEF1A1P1	0	0	RTKL
TUBAP	0	0	MG
VN2R20P	0	0	MG
LOC100419737	0	0	DO
RPL13AP7	0	0	JO
NCRNA00158	0	0	V
MIR155HG	0	0	CH
MIR155	0	0	B
C21orf71	0	0	JA
MRPL39	22.72700336	22.60896488	Y
JAM2	0	0.015475486	N
RNGTTP1	0	0	PH
FDX1P2	0	0	LD
ATP5J	61.75605016	65.69204719	FR
GABPA	5.670060857	8.442276983	U
APP	126.8061448	137.1796652	F
LOC100289065	0	0	GT
MARCKSP1	0	0	PE
CYYR1	0	0	DKT
ADAMTS1	2.802070728	1.819522537	PE
ADAMTS5	0	0	K
MIR4759	0	0	LR
GPX1P2	0	0	EF
EIF4A1P1	0	0	MP
RPL10P1	0	0	GR
LOC100288252	0	0	OD
NCRNA00113	0	0	QP
NCRNA00314	0	0	N
LOC100652994	0	0	L
NCRNA00161	0	0	EP
N6AMT1	0.977042444	0.94513867	O
HSPD1P7	0	0	H
THUMPD1P1	0	0	DZ
LTN1	7.967128595	10.95663914	GE
RPL23P2	0	0	CO
RWDD2B	6.785849604	4.855835387	DO
USP16	15.11318465	17.47241466	GO
CCT8	213.9121101	189.3312777	S
C21orf7	1.451676348	1.226689936	NOU
RPL12P9	0	0	BQ
NCRNA00189	0	0	CE
GAPDHP14	0	0	Z
BACH1	6.296085668	9.998196312	NT
GRIK1	0.014178662	0.042671006	OK
NCRNA00258	0	0	CI
GRIK1-AS1	0	0	MG
CLDN17	0	0	BD
NCRNA00307	0	0	KR
CLDN8	0	0	PH
RPL8P2	0	0	MU
KRTAP24-1	0	0	MJ
KRTAP25-1	0	0	HJ
KRTAP26-1	0	0	MP
KRTAP27-1	0	0	C
KRTAP23-1	0	0	TD
KRTAP13-6P	0	0	ET
KRTAP13-2	0	0	LU
MIR4327	0	0	FE
KRTAP13-1	0	0	GEPR
KRTAP13-3	0	0	KT
KRTAP13-4	0	0	GER
KRTAP13-5P	0	0	DR
KRTAP15-1	0	0	JA
KRTAP19-1	0.382668075	0.143956032	O
KRTAP19-2	0.082129233	0	NT
KRTAP19-3	0.079302923	0.132591082	Q
KRTAP19-4	0	0	KE
KRTAP19-5	0.71553688	1.435616323	T
KRTAP19-9P	0	0	FP
KRTAP19-10P	0	0	GOU
KRTAP19-11P	0	0	JA
KRTAP19-6	0	0	EF
KRTAP19-7	0	0.068229161	PT
KRTAP22-2	0	0	QP
KRTAP6-3	0	0	TDBLU
KRTAP6-2	0	0	KR
KRTAP22-1	0	0	U
KRTAP6-1	0	0	KT
KRTAP20-1	0	0	TK
KRTAP20-4	0	0	PT
KRTAP20-2	0.395713577	0.396969665	UR
KRTAP20-3	0.047833509	0	OU
KRTAP21-3	0.103229629	0	D
KRTAP21-4P	0	0	MI
KRTAP21-2	0	0	OTK
KRTAP21-1	0.054410617	0	DT
KRTAP8-2P	0	0	MP
KRTAP8-3P	0	0	T
KRTAP8-1	0	0	R
KRTAP7-1	0	0.018848919	ER
KRTAP11-1	0	0	UR
KRTAP19-8	0	0	LK
UBE3AP2	0	0	QC
TIAM1	0	0.007279799	CH
LOC100129168	0	0	KL
LOC150051	0	0	EM
FBXW11P1	0	0	OZ
SOD1	235.1079376	246.1470817	GHR
SCAF4	15.56074817	13.06931261	UR
HMGN1P2	0	0	CH
TPT1P1	0	0	B
HUNK	1.762948193	2.025754746	DKT
NCRNA00159	0	0	L
MIS18A	12.75930698	16.57721063	JU
MRAP	0.222228127	0.138006472	C
URB1	5.383872143	4.064054077	FR
SNORA80	0	0	EG
C21orf119	0	0	PH
C21orf63	0	0	HC
EXOSC3P1	0	0	R
LOC100506185	0	0	UR
TCP10L	0.140414495	0.223433427	DZ
C21orf59	23.09724967	24.06103521	LR
OR7E23P	0	0	CR
SYNJ1	2.29262541	3.242753865	QK
GCFC1-AS1	0	0	TA
GCFC1	11.0840492	8.657816551	HJ
C21orf49	0	0	TQ
C21orf62	0.003168781	0.00317884	FE
OLIG2	0	0	TA
OLIG1	0	0	Q
C21orf54	0	0	JO
IFNAR2	13.84014851	16.12371726	NT
LOC100288432	0	0	HJ
IL10RB	6.07374328	7.920929596	M
IFNAR1	8.50144687	11.55250112	Z
USF1P1	0	0	K
IFNGR2	9.718946389	9.720305387	OTK
TMEM50B	5.903103682	7.13941641	UT
RPS5P3	0	0	Q
DNAJC28	0.32855745	0.342525873	PH
GART	22.79567638	18.30508098	CE
BTF3P6	0	0	EJ
SON	43.7389703	40.13129092	KNU
DONSON	12.79376643	13.76405419	OTK
LOC100506284	0	0	P
CRYZL1	6.174380698	5.726942848	LU
ITSN1	11.04335016	13.15107428	GC
ATP5O	160.2831463	165.1802597	TDK
LOC100506334	0	0	PH
FLJ46020	0	0	CE
MRPS6	33.85989177	44.53999642	DK
SLC5A3	0.005640354	0.015843122	GER
RPS5P2	0	0	EG
NCRNA00310	0	0	OTK
KCNE2	0.71553688	0.913574024	OJ
FAM165B	8.633151212	10.3053325	NUO
LOC388820	0	0	OU
KCNE1	0.003457386	0.003468361	UR
RCAN1	21.41313791	38.46459532	RTKL
LOC100506369	0	0	QR
CLIC6	2.130605209	2.254578766	DKT
NCRNA00160	0	0	MJ
LOC100506385	0	0	KD
RUNX1	3.6421912	3.39933565	HQ
C21orf96	0	0	KNU
LOC100506403	0	0	G
RPL34P3	0	0	UR
EZH2P1	0	0	CP
MIR802	0	0	YU
RPS20P1	0	0	HQ
PPP1R2P2	0	0	DKT
MTND2P1	0	0	J
RPL23AP3	0	0	YU
SETD4	3.720984122	3.376501942	MR
RIMKLBP1	0	0	MI
LOC100133286	0	0	EH
CBR1	31.13073945	24.41124302	CR
MEMO1P1	0	0	EM
LOC100506428	0	0	JO
RPS9P1	0	0	LR
CBR3	0.011743299	0.035341724	UW
DOPEY2	1.43866801	2.669813563	KL
RPL3P1	0	0	H
SRSF9P1	0	0	HC
RPS26P1	0	0	TDK
MORC3	6.882955851	8.959584772	IM
CHAF1B	9.081965188	9.996006217	LD
ATP5J2LP	0	0	J
CLDN14	0.229195407	0.235530803	QP
PSMD4P1	0	0	EJ
SIM2	0.38182889	0.269449464	HE
HLCS	3.574795253	4.473343831	KE
DPRXP5	0	0	C
MRPL20P1	0	0	GER
DSCR6	0.280452039	0.357539121	QR
PIGP	8.018192589	10.87177483	DKT
TTC3	23.22874788	23.55437675	YU
DSCR9	0	0	LD
DSCR3	7.583678475	11.56071885	UNTP
DYRK1A	5.970917645	5.910258532	UW
KCNJ6	0	0	EQ
DSCR4	0	0	T
DSCR8	0	0	Q
LOC100288590	0	0	CR
DSCR10	0	0	DO
KCNJ15	0	0	KD
ERG	0	0	EJ
NCRNA00114	0	0	IQ
ETS2	13.99384166	20.60253102	MG
FLJ45139	0	0	CE
LOC100506471	0	0	GHR
RPL23AP12	0	0	FR
PCBP2P1	0	0	PH
PSMG1	49.91060715	48.09937336	NO
BRWD1	2.221417912	1.966877766	UT
METTL21AP1	0	0	UD
LOC100652972	0	0.012620423	HE
NCRNA00257	0	0	TD
HMGN1	154.2390775	174.4590351	GOU
RNF6P1	0	0	IQ
WRB	17.26743666	20.05568089	UR
LCA5L	0.193337217	0.221658189	V
SH3BGR	1.086519939	1.46687391	NO
MYL6P2	0	0	HR
RPS26P4	0	0	IM
LOC729056	0	0	V
C21orf88	0	0	LU
B3GALT5	0	0	IQ
IGSF5	0.012641382	0.025363018	LR
PCP4	0	0	HI
DSCAM	0	0	EQ
MIR4760	0	0	H
DSCAM-AS1	0	0	TDK
NCRNA00323	0	0	MNO
MIR3197	0	0	O
BACE2	0	0	OJ
PLAC4	0	0	KE
FAM3B	1.273774557	0.643641567	HI
MX2	28.27808514	26.77514138	CHR
MX1	1.282309573	1.849625371	OK
TMPRSS2	0.01573319	0.067078308	TQ
NCRNA00111	0	0	MR
C21orf129	0	0	MI
NCRNA00112	0	0	Y
RIPK4	3.045420685	2.500232237	NUO
PRDM15	1.683101749	1.200405132	NUO
C2CD2	3.378742792	3.476584935	OTK
ZNF295	1.856028424	3.366519318	FP
NCRNA00318	0	0	OC
UMODL1	0.016565755	0.004748097	KT
C21orf128	0	0	R
ABCG1	0.304276848	0.279805803	KL
TFF3	3.233663227	3.393073731	HE
TFF2	1.143545168	1.572739987	NU
TFF1	4.644808758	7.322153883	FGR
TMPRSS3	0.004965227	0	KT
UBASH3A	0	0.010513643	C
RSPH1	0.047763526	0.019166056	PT
SLC37A1	1.261960526	2.205914496	OZ
PDE9A	7.483915174	9.210197815	YU
WDR4	4.868145766	2.785794008	QC
NDUFV3	11.38484682	11.49478781	NOU
PKNOX1	2.771267432	3.227612281	NO
CBS	32.6272227	27.86150802	PE
U2AF1	90.68009398	76.18548407	NOU
MRPL51P2	0	0	CO
LOC100288336	0	0.006546726	LKJ
CRYAA	0	0.023518849	MG
NCRNA00322	0	0	PH
LOC100505974	0	0	CR
FLJ41733	0	0	HI
SIK1	7.342311548	9.653802879	GOU
NCRNA00319	0	0	R
NCRNA00313	0	0	DO
LOC100506021	0	0	JU
